data,subj,face_dir,emo
0.0120033603156738,1,1,1
0.00937996200034085,2,1,1
0.0732718138226285,3,1,1
0.0472567882369808,4,1,1
0.0367777187801888,5,1,1
0.0623506743617174,6,1,1
0.0521188863068434,7,1,1
0.0414913841459264,8,1,1
0.0471671180063826,9,1,1
0.00601971946165069,10,1,1
0.143760132424237,11,1,1
0.00224254844946686,12,1,1
-0.00686138859407785,13,1,1
0.0243515709100858,14,1,1
-0.00494530205465659,15,1,1
0.00579348275524417,16,1,1
0.00793828036292247,17,1,1
0.0430834778420174,18,1,1
-0.016967324184314,19,1,1
0.0352824504009364,20,1,1
0.0275939355422851,21,1,1
-0.000871507660134859,22,1,1
0.107021852274984,23,1,1
0.0668193974691776,24,1,1
0.0392961821926161,25,1,1
0.0145725880434816,26,1,1
0.0165163268255739,27,1,1
0.0368464277048305,28,1,1
-0.00686875214440513,29,1,1
0.0748226365850298,30,1,1
0.0434839446320461,1,1,2
0.144623971624993,2,1,2
0.0729093934893219,3,1,2
0.122031696411422,4,1,2
0.0491347379155355,5,1,2
0.0781445193456255,6,1,2
0.0497745870775526,7,1,2
0.0532879221916835,8,1,2
-0.00238442418333632,9,1,2
0.0727289025635746,10,1,2
0.017860234967747,11,1,2
0.0553946106318388,12,1,2
0.0347059991693304,13,1,2
0.0556209060997107,14,1,2
0.0444104143292318,15,1,2
0.0081078945057221,16,1,2
0.0748887690790871,17,1,2
0.16195764517455,18,1,2
-0.00116374526989666,19,1,2
0.0618041498655286,20,1,2
0.0641802016505326,21,1,2
0.117399266814679,22,1,2
0.0587692995538901,23,1,2
0.00957779635137071,24,1,2
0.039045604708007,25,1,2
0.040250145895247,26,1,2
0.111112517263218,27,1,2
0.0717302731955614,28,1,2
0.0549778734624277,29,1,2
0.0358479016987649,30,1,2
-0.0149853430165576,1,1,3
-0.00157875610987502,2,1,3
-0.0163469704952688,3,1,3
-0.00796726571675171,4,1,3
-0.0070253892279129,5,1,3
-0.00492584683266917,6,1,3
-0.000477863983329156,7,1,3
0.018642411638572,8,1,3
-0.0173651346403346,9,1,3
-0.0171738847809731,10,1,3
-0.00323894256676193,11,1,3
0.0258389826471423,12,1,3
-0.00624039411780246,13,1,3
-0.0135331550376504,14,1,3
-0.00687231171288054,15,1,3
0.00246380146176192,16,1,3
-0.00562947641993838,17,1,3
0.00988199188910488,18,1,3
0.0183424555487178,19,1,3
-0.0063475554303865,20,1,3
-0.0135198051931018,21,1,3
-0.0151446673243985,22,1,3
0.0138546223740939,23,1,3
-0.00427397460236298,24,1,3
-0.0168673513204682,25,1,3
0.00298186714204209,26,1,3
-0.00313905107796245,27,1,3
-0.00756491185245558,28,1,3
0.0133709176461846,29,1,3
0.00262403480335147,30,1,3
0.0294462790553349,1,2,1
0.00469661699695582,2,2,1
0.084482775046382,3,2,1
0.0620212189590693,4,2,1
0.00490193725072444,5,2,1
0.0106626100078166,6,2,1
-0.000538492213756312,7,2,1
0.0211022543553005,8,2,1
0.0497302465302196,9,2,1
-0.000551622149774223,10,2,1
0.0879103489963345,11,2,1
0.00456734798999355,12,2,1
0.02461060940781,13,2,1
0.00482757442854788,14,2,1
-0.00519653045708506,15,2,1
0.00473289791503666,16,2,1
0.0132387489733507,17,2,1
0.0216226322157976,18,2,1
-0.00975369274241144,19,2,1
0.0595133365865897,20,2,1
0.0312952131577803,21,2,1
0.0120195015316161,22,2,1
0.0384062588454762,23,2,1
0.0974898595343129,24,2,1
0.0451904117015219,25,2,1
0.0876387061087999,26,2,1
0.068805157133078,27,2,1
0.0652619603427437,28,2,1
0.0099766805706245,29,2,1
-0.00134127632181352,30,2,1
0.0421363429015092,1,2,2
0.0653674140872306,2,2,2
0.122540265623025,3,2,2
0.0817324658376602,4,2,2
0.0159373682136273,5,2,2
0.0077726654188982,6,2,2
0.113156423748914,7,2,2
0.0652234600841246,8,2,2
0.0354326525278568,9,2,2
0.0207744556503536,10,2,2
0.106277822303145,11,2,2
0.0366478334173797,12,2,2
-0.00905155465987992,13,2,2
0.0160545383275935,14,2,2
0.0975359641806775,15,2,2
0.0332961855976138,16,2,2
0.0619946678681645,17,2,2
0.0504606270280718,18,2,2
0.0591233769309885,19,2,2
0.0108830928654527,20,2,2
0.00716182548981449,21,2,2
0.0707830045314942,22,2,2
0.0459167311938866,23,2,2
0.0455939137897305,24,2,2
0.0320288679133406,25,2,2
-0.0151128345103682,26,2,2
0.104148318587085,27,2,2
0.0282842589369513,28,2,2
0.0267258997946788,29,2,2
-0.0109444653270837,30,2,2
-6.42281223015036e-05,1,2,3
0.00323685253834861,2,2,3
-0.00311720090188104,3,2,3
-0.0158356224347179,4,2,3
0.00773508078743,5,2,3
-0.00656079973330448,6,2,3
0.00250026758683804,7,2,3
0.0137177415199489,8,2,3
0.00532107732371017,9,2,3
0.0084120064853066,10,2,3
-0.00705676092873937,11,2,3
0.000595068737191451,12,2,3
0.00204161210792505,13,2,3
0.0339656945646305,14,2,3
0.0242949848981276,15,2,3
-0.00225563917668819,16,2,3
-0.0188727235631264,17,2,3
0.011620952675967,18,2,3
-0.0100024937729795,19,2,3
-0.00119219415939456,20,2,3
0.00294395556467112,21,2,3
0.0165470676786969,22,2,3
0.0173544160431939,23,2,3
-0.00255812274199575,24,2,3
0.00134096578122769,25,2,3
0.00564917015361832,26,2,3
-0.00456403483649336,27,2,3
-0.0104310108952567,28,2,3
0.00693795643427935,29,2,3
0.00208266464192287,30,2,3
