data,subj,face_dir,emo
0.000282262387708444,25,2,2
0.00330411639388641,26,2,2
0.038007339564588,27,2,2
0.0455852361048524,28,2,2
0.148084666565046,29,2,2
0.010221545083315,30,2,2
0.0246463957928415,31,2,2
-0.013706027568776,1,2,3
0.00495340568086137,2,2,3
-0.0088079045319565,3,2,3
-0.0148458979410963,4,2,3
-0.0106917031806587,5,2,3
-0.00854903347491526,6,2,3
-0.0101160756636159,7,2,3
0.00529709259788899,8,2,3
0.0210760166323398,9,2,3
-0.00718436779358004,10,2,3
-0.0164494629944871,11,2,3
0.0226022877924585,12,2,3
-0.00166626048473458,13,2,3
-0.0110078530655761,14,2,3
-0.0131684477971912,15,2,3
-0.00687395476446977,16,2,3
0.0162349735815933,17,2,3
-0.00516758484833314,18,2,3
-0.0239089182283597,19,2,3
0.0189825423672188,20,2,3
-0.0180542530998634,21,2,3
-0.0245151058577153,22,2,3
0.00518266860725817,23,2,3
0.0274920502419465,24,2,3
0.00510495612737012,25,2,3
-0.0090888882974338,26,2,3
-0.0248532350457824,27,2,3
-0.00331156326462599,28,2,3
0.000211794898845011,29,2,3
-0.0078090955976992,30,2,3
0.00573745103492511,31,2,3
