data,subj,face_dir,emo
0.00433394514030669,1,1,1
0.0177334377377126,2,1,1
-0.0122226519520898,3,1,1
0.0370013150581853,4,1,1
0.0203612070677429,5,1,1
-0.0119992321040902,6,1,1
0.00756784309385504,7,1,1
0.0365591662931707,8,1,1
0.0158527381011291,9,1,1
-0.014987480267451,10,1,1
0.0590637882080723,11,1,1
-0.0137892510805778,12,1,1
-0.00271463367846915,13,1,1
-0.01458193254439,14,1,1
-0.00953109399171609,15,1,1
0.0238933690583596,16,1,1
0.0407150703407853,17,1,1
0.0452736126530768,18,1,1
0.0385119421236027,19,1,1
0.00817065529587634,20,1,1
-0.005733528252166,21,1,1
0.0176590709670531,22,1,1
0.00442582346927226,23,1,1
0.0906362438634711,24,1,1
-0.0173016475388755,25,1,1
0.0399807060072035,26,1,1
0.087350024860518,27,1,1
0.0434677589584758,28,1,1
0.0177324805606087,29,1,1
0.00504632396442552,30,1,1
0.0593178415355127,31,1,1
-0.00218661287306679,1,1,2
0.0262089683317594,2,1,2
0.0117030199377165,3,1,2
0.0140945988981706,4,1,2
0.00561602823163372,5,1,2
0.0519496439752218,6,1,2
0.00273870279394595,7,1,2
0.0756688472022293,8,1,2
0.0289933807962103,9,1,2
0.00757373138964568,10,1,2
0.00563206544707356,11,1,2
0.0141258740837437,12,1,2
0.0189075223927146,13,1,2
0.00971315233718609,14,1,2
0.0165303934156451,15,1,2
0.0677718550264215,16,1,2
-0.00251458397020541,17,1,2
0.0565682994042127,18,1,2
0.0581939980592732,19,1,2
0.0226395906078199,20,1,2
0.0474669322062391,21,1,2
-0.0108471427692028,22,1,2
0.0180323679469894,23,1,2
0.0147849696114642,24,1,2
0.00398981320759184,25,1,2
0.0221157114127413,26,1,2
0.226024809063241,27,1,2
0.023706028711548,28,1,2
0.0131765808717485,29,1,2
0.0509620738699275,30,1,2
0.002540994532631,31,1,2
-0.0123448078278821,1,1,3
0.00888988520342372,2,1,3
0.0219346755753699,3,1,3
-0.00790149427785277,4,1,3
0.00324262752525659,5,1,3
0.0369069672588473,6,1,3
-1.12391618714116e-05,7,1,3
-0.0199391131398403,8,1,3
0.0180549905461616,9,1,3
0.00822061383502919,10,1,3
0.000640559496614236,11,1,3
5.7888489016749e-05,12,1,3
0.00458338102693117,13,1,3
-0.00126095030736727,14,1,3
0.00286275161306363,15,1,3
0.0140714281660833,16,1,3
-0.00103883891119368,17,1,3
0.0079028179945444,18,1,3
-0.00229454516848707,19,1,3
-0.0174687945728375,20,1,3
-0.00696093331470767,21,1,3
-0.0269581469100808,22,1,3
0.0440231211041647,23,1,3
-0.0150358044355584,24,1,3
-0.0108458984690919,25,1,3
0.0236045484393396,26,1,3
-0.0650545091613403,27,1,3
-0.0139039388110729,28,1,3
-0.00405117375316426,29,1,3
0.0134092505373825,30,1,3
-0.00640356601152565,31,1,3
0.0399987987123581,1,2,1
0.0396210672826775,2,2,1
0.0152311907086468,3,2,1
0.00621839991783768,4,2,1
0.011488129582049,5,2,1
0.00682046689235647,6,2,1
0.0228747728861211,7,2,1
0.00339421666735335,8,2,1
0.0122292044553866,9,2,1
-0.0118970725673021,10,2,1
0.0309962813122296,11,2,1
0.0126639220811017,12,2,1
-0.00318952244575357,13,2,1
-0.00399354428403573,14,2,1
-0.00124241268574878,15,2,1
-0.0028933182931073,16,2,1
0.0271804078735507,17,2,1
-0.00444281346788822,18,2,1
0.00416184500246632,19,2,1
0.0310432458596684,20,2,1
0.0106958771772367,21,2,1
-0.0195092989565901,22,2,1
-0.00024676100191075,23,2,1
0.00564637687747369,24,2,1
0.0501099550622059,25,2,1
0.0150990009285304,26,2,1
-0.025141309698483,27,2,1
0.0472388680890588,28,2,1
0.0228171465610319,29,2,1
-0.0142302816636853,30,2,1
0.011117651315694,31,2,1
0.0644410167014262,1,2,2
-0.000466680363735162,2,2,2
0.0200875541221812,3,2,2
-0.00832392625355031,4,2,2
0.040534198673029,5,2,2
0.000486208384207149,6,2,2
-0.0150354337697657,7,2,2
0.0273738780317566,8,2,2
0.031641185763556,9,2,2
0.00232338967884916,10,2,2
0.0590614301693378,11,2,2
0.00336237159471366,12,2,2
0.0071237674493837,13,2,2
0.0252923310478349,14,2,2
0.015408613185728,15,2,2
0.0671621549822308,16,2,2
0.0269013949095525,17,2,2
0.0316122707096885,18,2,2
0.0359766013199844,19,2,2
0.0166464287144365,20,2,2
0.023132947163987,21,2,2
0.0130906242882406,22,2,2
0.0016735243659387,23,2,2
0.0307870415829444,24,2,2
0.0130394683728624,25,2,2
0.00849044652058923,26,2,2
0.03782920707127,27,2,2
0.035239948415639,28,2,2
0.0878884446359373,29,2,2
-0.000154262833876867,30,2,2
0.0403086536833214,31,2,2
0.0254702820508584,1,2,3
0.0226948915746785,2,2,3
0.0176405159545464,3,2,3
-0.00698723493057655,4,2,3
-0.0105033778160925,5,2,3
-0.00295128418973944,6,2,3
0.00208064804123995,7,2,3
-0.0173402584321413,8,2,3
-0.0146871195935845,9,2,3
-0.0137614499456677,10,2,3
0.00131087667217178,11,2,3
0.0173899638645998,12,2,3
-0.00965965517032635,13,2,3
-0.00350793304156518,14,2,3
-0.0115477324415034,15,2,3
-0.0134617028672461,16,2,3
0.0132591339077792,17,2,3
0.011942263528128,18,2,3
0.0106484657128557,19,2,3
-0.00430812433466688,20,2,3
-0.00591044553532202,21,2,3
-0.00199519235801508,22,2,3
0.0213827970965199,23,2,3
0.000347789758253033,24,2,3
-0.0192856315105966,25,2,3
-0.00748909937163435,26,2,3
-0.0735429167979181,27,2,3
0.00601843969681301,28,2,3
0.0178733404440001,29,2,3
-0.0128312805312477,30,2,3
0.00498278722519472,31,2,3
