data,subj,face_dir,emo
0.238693744256588,1,1,1
0.431636108828627,2,1,1
0.435051157624434,3,1,1
0.859223361336787,4,1,1
0.587898533603766,5,1,1
0.307352344917397,6,1,1
0.391012794248386,7,1,1
0.399965152162365,8,1,1
0.761905687779213,9,1,1
0.512834022293258,10,1,1
0.744884735777337,11,1,1
0.182362473262363,12,1,1
0.398279654566748,13,1,1
0.604539889294675,14,1,1
0.405692773258647,15,1,1
0.326817626213455,16,1,1
0.342085960326533,17,1,1
0.552643495163866,18,1,1
0.248390519246429,19,1,1
0.388754019391311,20,1,1
0.393858656322243,21,1,1
0.378015278372178,22,1,1
0.681123032778938,23,1,1
0.768646814317414,24,1,1
0.338123140611068,25,1,1
0.514000058542623,26,1,1
0.409057440097022,27,1,1
0.100399450083681,28,1,1
0.342948338265169,29,1,1
0.503878818331363,30,1,1
0.172637195957656,1,1,2
0.401657007362069,2,1,2
0.502372035761736,3,1,2
0.824365749105748,4,1,2
0.587258840547827,5,1,2
0.368298124355902,6,1,2
0.358687470491328,7,1,2
0.419552048681332,8,1,2
0.635128358643159,9,1,2
0.566448329296595,10,1,2
0.714689895316911,11,1,2
0.154094445176813,12,1,2
0.26988603318518,13,1,2
0.552962257074276,14,1,2
0.514761058197864,15,1,2
0.368100216063359,16,1,2
0.283585495520741,17,1,2
0.593454187321615,18,1,2
0.184979572263364,19,1,2
0.361112958556665,20,1,2
0.362693991015823,21,1,2
0.350283967312852,22,1,2
0.699036355964172,23,1,2
0.682486225000229,24,1,2
0.380111363233941,25,1,2
0.464540109706847,26,1,2
0.366411300383802,27,1,2
0.142709526383404,28,1,2
0.285842933803057,29,1,2
0.375022501271799,30,1,2
0.154998510359889,1,1,3
0.309810574851282,2,1,3
0.573887198970313,3,1,3
0.85393376038673,4,1,3
0.533432446538247,5,1,3
0.279649985166097,6,1,3
0.436475282060117,7,1,3
0.423604643105768,8,1,3
0.691369280587367,9,1,3
0.556635617918955,10,1,3
0.710971691406974,11,1,3
0.203611737092104,12,1,3
0.272642198269778,13,1,3
0.607180826911016,14,1,3
0.479552443113423,15,1,3
0.289232068631421,16,1,3
0.277311263811159,17,1,3
0.530194283995914,18,1,3
0.171133393909155,19,1,3
0.344932386631545,20,1,3
0.394970145846985,21,1,3
0.349828370680584,22,1,3
0.71014272172837,23,1,3
0.80464811205741,24,1,3
0.397506490504616,25,1,3
0.430652954603121,26,1,3
0.439161780417566,27,1,3
0.119376849913227,28,1,3
0.264726282784126,29,1,3
0.482249404572708,30,1,3
0.127513356931888,1,2,1
0.289410452946155,2,2,1
0.369520080235261,3,2,1
0.758944905361595,4,2,1
0.408294784417152,5,2,1
0.191759993382765,6,2,1
0.384689826398055,7,2,1
0.502598877786943,8,2,1
0.578761968931673,9,2,1
0.466818082972742,10,2,1
0.498885706336816,11,2,1
0.112187230598353,12,2,1
0.367131293257147,13,2,1
0.30450885209349,14,2,1
0.462486495149104,15,2,1
0.349549867698159,16,2,1
0.437380803721582,17,2,1
0.380015753230016,18,2,1
0.202179579161,19,2,1
0.319578942203523,20,2,1
0.293786822522558,21,2,1
0.270106378545232,22,2,1
0.617248480179071,23,2,1
0.623060046006494,24,2,1
0.297592334332625,25,2,1
0.348900737965196,26,2,1
0.375622695591291,27,2,1
0.165761116603873,28,2,1
0.411233483813247,29,2,1
0.607848233221454,30,2,1
0.10028673924518,1,2,2
0.272430336708324,2,2,2
0.316138491414422,3,2,2
0.758740313889987,4,2,2
0.431458165551873,5,2,2
0.259476085328718,6,2,2
0.404447962694194,7,2,2
0.507620567626847,8,2,2
0.683968982716702,9,2,2
0.510251029895211,10,2,2
0.576192207623572,11,2,2
0.161555327302278,12,2,2
0.363884546966897,13,2,2
0.371361977115287,14,2,2
0.414212491062092,15,2,2
0.287183661251287,16,2,2
0.375427544545482,17,2,2
0.366163976589163,18,2,2
0.163031247239112,19,2,2
0.311538973878029,20,2,2
0.29333082739796,21,2,2
0.232391761336726,22,2,2
0.681379601094918,23,2,2
0.610352727752093,24,2,2
0.370899505128428,25,2,2
0.428830378413276,26,2,2
0.407591159339594,27,2,2
0.107463626282389,28,2,2
0.341483043129778,29,2,2
0.599755934923298,30,2,2
0.0768934043526406,1,2,3
0.202447912368572,2,2,3
0.392828756942036,3,2,3
0.712571933550328,4,2,3
0.509232384622982,5,2,3
0.184791792012378,6,2,3
0.416285011513922,7,2,3
0.584776069321316,8,2,3
0.72010559439539,9,2,3
0.526914224255931,10,2,3
0.487130483123309,11,2,3
0.151814756660595,12,2,3
0.32479364712738,13,2,3
0.30717122188089,14,2,3
0.347541551967472,15,2,3
0.288204853147252,16,2,3
0.370272178550948,17,2,3
0.422195817070328,18,2,3
0.206637183193806,19,2,3
0.299595078616365,20,2,3
0.258863228079922,21,2,3
0.311745549415402,22,2,3
0.616179303200173,23,2,3
0.531862141476808,24,2,3
0.323958915002123,25,2,3
0.369191539346814,26,2,3
0.372469307023218,27,2,3
0.166827916274373,28,2,3
0.450615597592579,29,2,3
0.601282026945718,30,2,3
