data,subj,face_dir,emo
0.44726892200367,1,1,1
0.424038905396161,2,1,1
0.370418127785209,3,1,1
0.209850712723449,4,1,1
0.452496314023244,5,1,1
0.280769209847788,6,1,1
0.35878817699928,7,1,1
0.34409999602679,8,1,1
0.334836708364106,9,1,1
0.290516120347877,10,1,1
0.528802257865666,11,1,1
0.102466654658017,12,1,1
0.245583763535151,13,1,1
0.628173845457798,14,1,1
0.611510535711341,15,1,1
0.447360067306898,16,1,1
0.413520234814523,17,1,1
0.236865739237507,18,1,1
0.617406603017849,19,1,1
0.315866571900995,20,1,1
0.29061144028673,21,1,1
0.297109610140346,22,1,1
0.317330239797692,23,1,1
0.656219122304855,24,1,1
0.337658225777803,25,1,1
0.308122297484511,26,1,1
0.528386238403433,27,1,1
0.34279299707807,28,1,1
0.402463093201451,29,1,1
0.225183783945906,30,1,1
0.242796019322909,31,1,1
0.376470689094717,1,1,2
0.429508383467415,2,1,2
0.386875486597637,3,1,2
0.179024235331606,4,1,2
0.478971487577991,5,1,2
0.257232755013523,6,1,2
0.395268225160231,7,1,2
0.306590505992182,8,1,2
0.266178000539326,9,1,2
0.31050188422177,10,1,2
0.500642063762268,11,1,2
0.165155702053994,12,1,2
0.248828635894998,13,1,2
0.639807826784204,14,1,2
0.488632986228755,15,1,2
0.421137847912368,16,1,2
0.459952322418408,17,1,2
0.297089010761986,18,1,2
0.674184945648709,19,1,2
0.296023653114877,20,1,2
0.342118084032721,21,1,2
0.273750543060458,22,1,2
0.297568457336938,23,1,2
0.674913537223178,24,1,2
0.431605061527615,25,1,2
0.237145483780762,26,1,2
0.672053307931123,27,1,2
0.238319615545333,28,1,2
0.419921648790317,29,1,2
0.218217383965328,30,1,2
0.284704220855725,31,1,2
0.453413120753086,1,1,3
0.500364487871276,2,1,3
0.365078936874361,3,1,3
0.184256747379518,4,1,3
0.510268913079456,5,1,3
0.232776840057359,6,1,3
0.429784105316323,7,1,3
0.26581061007373,8,1,3
0.337991453155489,9,1,3
0.350488161747406,10,1,3
0.487065751624082,11,1,3
0.0902998491792651,12,1,3
0.324391442476192,13,1,3
0.620065559851023,14,1,3
0.548690202205059,15,1,3
0.515898290959106,16,1,3
0.345529874294755,17,1,3
0.3286662655016,18,1,3
0.594613051399754,19,1,3
0.449046461722073,20,1,3
0.370164891748793,21,1,3
0.342773702921904,22,1,3
0.260585540019588,23,1,3
0.631938359288587,24,1,3
0.380065498104049,25,1,3
0.309015563897354,26,1,3
0.605477538790533,27,1,3
0.274582704902697,28,1,3
0.513531795181899,29,1,3
0.254132970461811,30,1,3
0.370601371580298,31,1,3
0.302007208208173,1,2,1
0.310976817448954,2,2,1
0.231654351961403,3,2,1
0.342970213830996,4,2,1
0.544098152072911,5,2,1
0.290521173442756,6,2,1
0.329000765289399,7,2,1
0.475430006644789,8,2,1
0.204047801834091,9,2,1
0.260016689262057,10,2,1
0.405159571325604,11,2,1
0.131917010096697,12,2,1
0.189738522341171,13,2,1
0.547948495662951,14,2,1
0.476058659957532,15,2,1
0.465347160580187,16,2,1
0.499951559034447,17,2,1
0.331924567489213,18,2,1
0.545733660308091,19,2,1
0.349319950675184,20,2,1
0.39345097591787,21,2,1
0.487962624469744,22,2,1
0.223882959583814,23,2,1
0.55456124502726,24,2,1
0.306146448410621,25,2,1
0.240847693115006,26,2,1
0.49597792642428,27,2,1
0.18150756470063,28,2,1
0.504915416981748,29,2,1
0.194669816152121,30,2,1
0.287931982026736,31,2,1
0.237323207419901,1,2,2
0.264647524588203,2,2,2
0.307120805146267,3,2,2
0.483369126388429,4,2,2
0.564343957444619,5,2,2
0.309343679114978,6,2,2
0.23138474612104,7,2,2
0.336750047070271,8,2,2
0.194750050102312,9,2,2
0.242599322409012,10,2,2
0.467045319040857,11,2,2
0.1973082799556,12,2,2
0.220278952248736,13,2,2
0.516329523160684,14,2,2
0.451836581567553,15,2,2
0.548793295864371,16,2,2
0.495601589285548,17,2,2
0.275635418748502,18,2,2
0.581538424149159,19,2,2
0.320761733543222,20,2,2
0.356935022843449,21,2,2
0.413183484022777,22,2,2
0.16729710675447,23,2,2
0.669041160498389,24,2,2
0.22257743382407,25,2,2
0.343939266593388,26,2,2
0.544679912638388,27,2,2
0.243830984303796,28,2,2
0.450598762260292,29,2,2
0.21969648748037,30,2,2
0.168259791074638,31,2,2
0.342590670256047,1,2,3
0.31262181484694,2,2,3
0.248211897891324,3,2,3
0.382274178626576,4,2,3
0.487898217248362,5,2,3
0.374946352285086,6,2,3
0.294247191638101,7,2,3
0.402487256868846,8,2,3
0.229576682259902,9,2,3
0.225010557569146,10,2,3
0.436604776130646,11,2,3
0.17837800857098,12,2,3
0.190932563226902,13,2,3
0.549054658840257,14,2,3
0.488594364502855,15,2,3
0.493005681292571,16,2,3
0.449759349585652,17,2,3
0.224158612461788,18,2,3
0.483905031659571,19,2,3
0.323231007024617,20,2,3
0.360016328971781,21,2,3
0.448890051794894,22,2,3
0.118336557756479,23,2,3
0.68642473411212,24,2,3
0.199135160890625,25,2,3
0.334746586166062,26,2,3
0.561417685232194,27,2,3
0.17488989810281,28,2,3
0.456534134455099,29,2,3
0.25431565272025,30,2,3
0.219903775315557,31,2,3
